filepath,class_name,label,is_augmented
dataset_procesado\con_augmentacion\cancer\259_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\259_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\259_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\259_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\259_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\259_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\260_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\260_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\260_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\260_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\260_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\260_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\261_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\261_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\261_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\261_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\261_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\261_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\262_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\262_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\262_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\262_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\262_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\262_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\263_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\263_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\263_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\263_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\263_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\263_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\264_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\264_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\264_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\264_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\264_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\264_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\265_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\265_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\265_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\265_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\265_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\265_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\266_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\266_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\266_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\266_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\266_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\266_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\267_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\267_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\267_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\267_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\267_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\267_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\268_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\268_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\268_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\268_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\268_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\268_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\269_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\269_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\269_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\269_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\269_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\269_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\270_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\270_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\270_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\270_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\270_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\270_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\271_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\271_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\271_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\271_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\271_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\271_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\272_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\272_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\272_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\272_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\272_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\272_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\274_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\274_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\274_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\274_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\274_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\274_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\275_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\275_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\275_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\275_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\275_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\275_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\276_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\276_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\276_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\276_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\276_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\276_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\277_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\277_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\277_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\277_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\277_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\277_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\278_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\278_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\278_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\278_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\278_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\278_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\279_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\279_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\279_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\279_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\279_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\279_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\280_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\280_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\280_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\280_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\280_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\280_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\281_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\281_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\281_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\281_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\281_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\281_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\282_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\282_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\282_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\282_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\282_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\282_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\283_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\283_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\283_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\283_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\283_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\283_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\284_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\284_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\284_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\284_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\284_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\284_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\285_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\285_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\285_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\285_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\285_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\285_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\286_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\286_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\286_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\286_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\286_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\286_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\287_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\287_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\287_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\287_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\287_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\287_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\288_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\288_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\288_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\288_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\288_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\288_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\289_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\289_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\289_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\289_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\289_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\289_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\290_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\290_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\290_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\290_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\290_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\290_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\291_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\291_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\291_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\291_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\291_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\291_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\292_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\292_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\292_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\292_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\292_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\292_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\293_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\293_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\293_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\293_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\293_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\293_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\294_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\294_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\294_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\294_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\294_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\294_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\295_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\295_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\295_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\295_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\295_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\295_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\296_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\296_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\296_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\296_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\296_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\296_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\297_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\297_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\297_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\297_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\297_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\297_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\298_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\298_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\298_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\298_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\298_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\298_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\299_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\299_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\299_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\299_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\299_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\299_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\3-s2.0-B9780443100734500148-f10-07-9780443100734_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\3-s2.0-B9780443100734500148-f10-07-9780443100734_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\3-s2.0-B9780443100734500148-f10-07-9780443100734_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\3-s2.0-B9780443100734500148-f10-07-9780443100734_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\3-s2.0-B9780443100734500148-f10-07-9780443100734_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\3-s2.0-B9780443100734500148-f10-07-9780443100734_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\300_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\300_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\300_aug03.png,cancer,1,True
